MESEC	DAN V MESECU	Umrli
        <input type="image" name="ctl00$ContentPlaceHolderMain$VariableSelector1$VariableSelector1$VariableSelectorValueSelectRepeater$ctl01$VariableValueSelect$VariableValueSelect$SortASCButton" id="ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_VariableSelectorValueSelectRepeater_ctl01_VariableValueSelect_VariableValueSelect_SortASCButton" title="Sortiraj&#32;(^)" class="variableselector_valuesselect_sort_asc_imagebutton" src="/SiStatData/WebResource.axd?d=5kLLjWzURNBdyovLpJmwuoUF4VVg0uYO6csTfE7aQFaySdUAv1gaRWyZfDkCHtODG31-Q04sukq9c9oIzfmiq2HFyyRL5kIlqQq13e98GjFiBvy2NLJ7op5whjNMDmDyXu48aC5X9E_kB2U9AH-KZA2&amp;t=637195340120000000" alt="Sortiraj&#32;(^)" onclick="return&#32;VariableSelector_SortAscendingAndUpdateNrSelected(&#39;ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_VariableSelectorValueSelectRepeater_ctl01_VariableValueSelect_VariableValueSelect_ValuesListBox&#39;,&#39;ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_VariableSelectorValueSelectRepeater_ctl01_VariableValueSelect_VariableValueSelect_NumberValuesSelected&#39;,&#39;Stub&#39;,&#39;Cells&#39;);" style="border-width:0px;" />
        <input type="image" name="ctl00$ContentPlaceHolderMain$VariableSelector1$VariableSelector1$VariableSelectorValueSelectRepeater$ctl01$VariableValueSelect$VariableValueSelect$SortDescButton" id="ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_VariableSelectorValueSelectRepeater_ctl01_VariableValueSelect_VariableValueSelect_SortDescButton" title="Sortiraj&#32;(Ë‡)" class="variableselector_valuesselect_sort_desc_imagebutton" src="/SiStatData/WebResource.axd?d=5kLLjWzURNBdyovLpJmwuoUF4VVg0uYO6csTfE7aQFaySdUAv1gaRWyZfDkCHtODG31-Q04sukq9c9oIzfmiq2HFyyRL5kIlqQq13e98GjFiBvy2NLJ7op5whjNMDmDyXu48aC5X9E_kB2U9AH-KZA2&amp;t=637195340120000000" alt="Sortiraj&#32;(Ë‡)" onclick="return&#32;VariableSelector_SortDescendingAndUpdateNrSelected(&#39;ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_VariableSelectorValueSelectRepeater_ctl01_VariableValueSelect_VariableValueSelect_ValuesListBox&#39;,&#39;ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_VariableSelectorValueSelectRepeater_ctl01_VariableValueSelect_VariableValueSelect_NumberValuesSelected&#39;,&#39;Stub&#39;,&#39;Cells&#39;);" style="border-width:0px;" />
        
           
        </p>
    
				</div>
    
    <div id="ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_VariableSelectorValueSelectRepeater_ctl01_VariableValueSelect_VariableValueSelect_SelectedStatistics" class="variableselector_valuesselect_statistics_panel">
					
        <p>
        <span class="variableselector_valuesselect_statistics">Skupaj:</span>
        <span class="variableselector_valuesselect_statistics">249</span>
        <span class="variableselector_valuesselect_statistics">| izbranih:</span>
        <span class="variableselector_valuesselect_statistics"><input name="ctl00$ContentPlaceHolderMain$VariableSelector1$VariableSelector1$VariableSelectorValueSelectRepeater$ctl01$VariableValueSelect$VariableValueSelect$NumberValuesSelected" type="text" value="248" id="ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_VariableSelectorValueSelectRepeater_ctl01_VariableValueSelect_VariableValueSelect_NumberValuesSelected" class="variableselector_valuesselect_statistics_NumberSelected_TextBox" /></span>
        </p>
    
				</div>

    <div id="ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_VariableSelectorValueSelectRepeater_ctl01_VariableValueSelect_VariableValueSelect_ValuesSelectPanel" class="variableselector_valuesselect_valuesselect_panel">
					
        <select size="10" name="ctl00$ContentPlaceHolderMain$VariableSelector1$VariableSelector1$VariableSelectorValueSelectRepeater$ctl01$VariableValueSelect$VariableValueSelect$ValuesListBox" multiple="multiple" id="ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_VariableSelectorValueSelectRepeater_ctl01_VariableValueSelect_VariableValueSelect_ValuesListBox" class="variableselector_valuesselect_valueslistbox" onchange="UpdateNumberSelected(&#39;ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_VariableSelectorValueSelectRepeater_ctl01_VariableValueSelect_VariableValueSelect_ValuesListBox&#39;,&#32;&#39;ctl00_ContentPlaceHolderMain_VariableSelector1_VariableSelector1_VariableSelectorValueSelectRepeater_ctl01_VariableValueSelect_VariableValueSelect_NumberValuesSelected&#39;,&#32;&#39;Stub&#39;,&#39;Cells&#39;)">
						<option value="2020M09">2020M09 (zaÄasni podatki)</option>
						<option selected="selected" value="2020M08">2020M08 (zaÄasni podatki)</option>
						<option selected="selected" value="2020M07">2020M07 (zaÄasni podatki)</option>
						<option selected="selected" value="2020M06">2020M06 (zaÄasni podatki)</option>
						<option selected="selected" value="2020M05">2020M05 (zaÄasni podatki)</option>
						<option selected="selected" value="2020M04">2020M04 (zaÄasni podatki)</option>
						<option selected="selected" value="2020M03">2020M03 (zaÄasni podatki)</option>
						<option selected="selected" value="2020M02">2020M02 (zaÄasni podatki)</option>
						<option selected="selected" value="2020M01">2020M01 (zaÄasni podatki)</option>
						<option selected="selected" value="2019M12">2019M12</option>
						<option selected="selected" value="2019M11">2019M11</option>
						<option selected="selected" value="2019M10">2019M10</option>
						<option selected="selected" value="2019M09">2019M09</option>
						<option selected="selected" value="2019M08">2019M08</option>
						<option selected="selected" value="2019M07">2019M07</option>
						<option selected="selected" value="2019M06">2019M06</option>
						<option selected="selected" value="2019M05">2019M05</option>
						<option selected="selected" value="2019M04">2019M04</option>
						<option selected="selected" value="2019M03">2019M03</option>
						<option selected="selected" value="2019M02">2019M02</option>
						<option selected="selected" value="2019M01">2019M01</option>
						<option selected="selected" value="2018M12">2018M12</option>
						<option selected="selected" value="2018M11">2018M11</option>
						<option selected="selected" value="2018M10">2018M10</option>
						<option selected="selected" value="2018M09">2018M09</option>
						<option selected="selected" value="2018M08">2018M08</option>
						<option selected="selected" value="2018M07">2018M07</option>
						<option selected="selected" value="2018M06">2018M06</option>
						<option selected="selected" value="2018M05">2018M05</option>
						<option selected="selected" value="2018M04">2018M04</option>
						<option selected="selected" value="2018M03">2018M03</option>
						<option selected="selected" value="2018M02">2018M02</option>
						<option selected="selected" value="2018M01">2018M01</option>
						<option selected="selected" value="2017M12">2017M12</option>
						<option selected="selected" value="2017M11">2017M11</option>
						<option selected="selected" value="2017M10">2017M10</option>
						<option selected="selected" value="2017M09">2017M09</option>
						<option selected="selected" value="2017M08">2017M08</option>
						<option selected="selected" value="2017M07">2017M07</option>
						<option selected="selected" value="2017M06">2017M06</option>
						<option selected="selected" value="2017M05">2017M05</option>
						<option selected="selected" value="2017M04">2017M04</option>
						<option selected="selected" value="2017M03">2017M03</option>
						<option selected="selected" value="2017M02">2017M02</option>
						<option selected="selected" value="2017M01">2017M01</option>
						<option selected="selected" value="2016M12">2016M12</option>
						<option selected="selected" value="2016M11">2016M11</option>
						<option selected="selected" value="2016M10">2016M10</option>
						<option selected="selected" value="2016M09">2016M09</option>
						<option selected="selected" value="2016M08">2016M08</option>
						<option selected="selected" value="2016M07">2016M07</option>
						<option selected="selected" value="2016M06">2016M06</option>
						<option selected="selected" value="2016M05">2016M05</option>
						<option selected="selected" value="2016M04">2016M04</option>
						<option selected="selected" value="2016M03">2016M03</option>
						<option selected="selected" value="2016M02">2016M02</option>
						<option selected="selected" value="2016M01">2016M01</option>
						<option selected="selected" value="2015M12">2015M12</option>
						<option selected="selected" value="2015M11">2015M11</option>
						<option selected="selected" value="2015M10">2015M10</option>
						<option selected="selected" value="2015M09">2015M09</option>
						<option selected="selected" value="2015M08">2015M08</option>
						<option selected="selected" value="2015M07">2015M07</option>
						<option selected="selected" value="2015M06">2015M06</option>
						<option selected="selected" value="2015M05">2015M05</option>
						<option selected="selected" value="2015M04">2015M04</option>
						<option selected="selected" value="2015M03">2015M03</option>
						<option selected="selected" value="2015M02">2015M02</option>
						<option selected="selected" value="2015M01">2015M01</option>
						<option selected="selected" value="2014M12">2014M12</option>
						<option selected="selected" value="2014M11">2014M11</option>
						<option selected="selected" value="2014M10">2014M10</option>
						<option selected="selected" value="2014M09">2014M09</option>
						<option selected="selected" value="2014M08">2014M08</option>
						<option selected="selected" value="2014M07">2014M07</option>
						<option selected="selected" value="2014M06">2014M06</option>
						<option selected="selected" value="2014M05">2014M05</option>
						<option selected="selected" value="2014M04">2014M04</option>
						<option selected="selected" value="2014M03">2014M03</option>
						<option selected="selected" value="2014M02">2014M02</option>
						<option selected="selected" value="2014M01">2014M01</option>
						<option selected="selected" value="2013M12">2013M12</option>
						<option selected="selected" value="2013M11">2013M11</option>
						<option selected="selected" value="2013M10">2013M10</option>
						<option selected="selected" value="2013M09">2013M09</option>
						<option selected="selected" value="2013M08">2013M08</option>
						<option selected="selected" value="2013M07">2013M07</option>
						<option selected="selected" value="2013M06">2013M06</option>
						<option selected="selected" value="2013M05">2013M05</option>
						<option selected="selected" value="2013M04">2013M04</option>
						<option selected="selected" value="2013M03">2013M03</option>
						<option selected="selected" value="2013M02">2013M02</option>
						<option selected="selected" value="2013M01">2013M01</option>
						<option selected="selected" value="2012M12">2012M12</option>
						<option selected="selected" value="2012M11">2012M11</option>
						<option selected="selected" value="2012M10">2012M10</option>
						<option selected="selected" value="2012M09">2012M09</option>
						<option selected="selected" value="2012M08">2012M08</option>
						<option selected="selected" value="2012M07">2012M07</option>
						<option selected="selected" value="2012M06">2012M06</option>
						<option selected="selected" value="2012M05">2012M05</option>
						<option selected="selected" value="2012M04">2012M04</option>
						<option selected="selected" value="2012M03">2012M03</option>
						<option selected="selected" value="2012M02">2012M02</option>
						<option selected="selected" value="2012M01">2012M01</option>
						<option selected="selected" value="2011M12">2011M12</option>
						<option selected="selected" value="2011M11">2011M11</option>
						<option selected="selected" value="2011M10">2011M10</option>
						<option selected="selected" value="2011M09">2011M09</option>
						<option selected="selected" value="2011M08">2011M08</option>
						<option selected="selected" value="2011M07">2011M07</option>
						<option selected="selected" value="2011M06">2011M06</option>
						<option selected="selected" value="2011M05">2011M05</option>
						<option selected="selected" value="2011M04">2011M04</option>
						<option selected="selected" value="2011M03">2011M03</option>
						<option selected="selected" value="2011M02">2011M02</option>
						<option selected="selected" value="2011M01">2011M01</option>
						<option selected="selected" value="2010M12">2010M12</option>
						<option selected="selected" value="2010M11">2010M11</option>
						<option selected="selected" value="2010M10">2010M10</option>
